# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0698924731183	0	0	0	0	0	0.0
0.0024792190315	0.0709677419355	1	0	0	0	0	0.0
0.00443325198464	0.0720430107527	2	0	0	0	0	0.0
0.00444770879745	0.0731182795699	3	0	0	0	0	0.0
0.00461733015914	0.0741935483871	4	0	0	0	0	0.0
0.004889564105	0.0752688172043	5	0	0	0	0	0.0
0.00755104652499	0.0763440860215	6	0	0	0	0	0.0
0.0079190342662	0.0774193548387	7	0	0	0	0	0.0
0.00855867953491	0.0784946236559	8	0	0	0	0	0.0
0.00887151156594	0.0795698924731	9	0	0	0	0	0.0
0.0110530381108	0.0806451612903	10	0	0	0	0	0.0
0.0114835828664	0.0817204301075	11	0	0	0	0	0.0
0.0117987981332	0.0827956989247	12	0	0	0	0	0.0
0.0127740625877	0.0838709677419	13	0	0	0	0	0.0
0.0146041174197	0.0849462365591	14	0	0	0	0	0.0
0.0193216805964	0.0860215053763	15	0	0	0	0	0.0
0.0195383770962	0.0870967741935	16	0	0	0	0	0.0
0.0201592371747	0.0881720430108	17	0	0	0	0	0.0
0.0215686016079	0.089247311828	18	0	0	0	0	0.0
0.022611820742	0.0903225806452	19	0	0	0	0	0.0
0.0231400755746	0.0913978494624	20	0	0	0	0	0.0
0.0240535368485	0.0924731182796	21	0	0	0	0	0.0
0.024219538721	0.0935483870968	22	0	0	0	0	0.0
0.0248946495404	0.094623655914	23	0	0	0	0	0.0
0.0263477456321	0.0956989247312	24	0	0	0	0	0.0
0.0268388151502	0.0967741935484	25	0	0	0	0	0.0
0.0305118445671	0.0956989247312	26	0	0	0	0	0.0
0.0370766550648	0.0967741935484	27	0	0	0	0	0.0
0.0386505565692	0.0967741935484	28	0	0	0	0	0.0
0.0395366443188	0.0978494623656	29	0	0	0	0	0.0
0.0409950098	0.0903225806452	29	1	102	0	7	0.194444444444
0.0410477916489	0.0913978494624	30	1	102	0	7	0.189189189189
0.0426765915056	0.0924731182796	31	1	102	0	7	0.184210526316
0.0430208565518	0.0935483870968	32	1	102	0	7	0.179487179487
0.043742861352	0.094623655914	33	1	102	0	7	0.175
0.0455594782543	0.0956989247312	34	1	102	0	7	0.170731707317
0.0480155215722	0.0967741935484	35	1	102	0	7	0.166666666667
0.0483797377242	0.0978494623656	36	1	102	0	7	0.162790697674
0.0486379461889	0.0989247311828	37	1	102	0	7	0.159090909091
0.0489005129223	0.1	38	1	102	0	7	0.155555555556
0.0490835236274	0.101075268817	39	1	102	0	7	0.152173913043
0.0500997999522	0.102150537634	40	1	102	0	7	0.148936170213
0.0515575141665	0.103225806452	41	1	102	0	7	0.145833333333
0.0525290850254	0.104301075269	42	1	102	0	7	0.142857142857
0.0546997799919	0.104301075269	43	1	102	0	7	0.14
0.0556178783748	0.105376344086	44	1	102	0	7	0.137254901961
0.058503704153	0.104301075269	45	1	102	0	7	0.134615384615
0.0587834199686	0.105376344086	46	1	102	0	7	0.132075471698
0.0621484709777	0.106451612903	47	1	102	0	7	0.12962962963
0.0621633404823	0.10752688172	48	1	102	0	7	0.127272727273
0.0635919573681	0.106451612903	49	1	102	0	7	0.125
0.0698480584726	0.10752688172	50	1	102	0	7	0.122807017544
0.0718901819278	0.108602150538	51	1	102	0	7	0.120689655172
0.0728942785225	0.109677419355	52	1	102	0	7	0.118644067797
0.0746778812154	0.110752688172	53	1	102	0	7	0.116666666667
0.0781572049264	0.111827956989	54	1	102	0	7	0.114754098361
0.0796459600458	0.112903225806	55	1	102	0	7	0.112903225806
0.0823662778103	0.113978494624	56	1	102	0	7	0.111111111111
0.0832122810095	0.115053763441	57	1	102	0	7	0.109375
