# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0149572649573	0	0	0	0	0	0.0
0.000324937080257	0.0106837606838	0	1	42	0	2	1.0
0.00251623243808	0.0128205128205	1	1	42	0	2	0.666666666667
0.00542280854478	0.0149572649573	2	1	42	0	2	0.5
0.00726438726802	0.017094017094	3	1	42	0	2	0.4
0.00945333615778	0.0149572649573	3	2	114	0	3	0.5
0.010068269397	0.0106837606838	3	3	114	0	5	0.625
0.0102910566562	0.0106837606838	3	4	27	0	5	0.625
0.011145032307	0.0106837606838	3	5	12	0	5	0.625
0.0119059942618	0.0128205128205	4	5	12	0	5	0.555555555556
0.0140238333935	0.0149572649573	5	5	12	0	5	0.5
0.0140518833742	0.0149572649573	5	6	24	0	5	0.5
0.0142040719051	0.017094017094	6	6	24	0	5	0.454545454545
0.0143410368564	0.0192307692308	7	6	24	0	5	0.416666666667
0.0197533063499	0.0192307692308	7	7	33	0	5	0.416666666667
0.0238423800906	0.0149572649573	7	8	84	0	7	0.5
0.0243664471047	0.017094017094	8	8	84	0	7	0.466666666667
0.0247460734197	0.0192307692308	9	8	84	0	7	0.4375
0.0250880531768	0.0128205128205	9	9	84	0	10	0.526315789474
0.025986007128	0.0149572649573	10	9	84	0	10	0.5
0.0274177942813	0.0149572649573	10	10	12	0	10	0.5
0.0320953161911	0.0149572649573	10	11	33	0	10	0.5
0.0325243503365	0.017094017094	11	11	33	0	10	0.47619047619
0.035168266866	0.0149572649573	11	12	9	0	11	0.5
0.0351888949599	0.0128205128205	11	13	48	0	12	0.521739130435
0.0358316533443	0.0149572649573	12	13	48	0	12	0.5
0.0365032096636	0.0128205128205	12	14	24	0	13	0.52
0.038042106532	0.0149572649573	13	14	24	0	13	0.5
0.0390549143777	0.017094017094	14	14	24	0	13	0.481481481481
0.0412858436819	0.0192307692308	15	14	24	0	13	0.464285714286
0.0477593985084	0.00854700854701	15	15	162	0	18	0.545454545455
0.0478170521855	0.0106837606838	16	15	162	0	18	0.529411764706
0.0486100730551	0.0128205128205	17	15	162	0	18	0.514285714286
0.0495074831065	0.0149572649573	18	15	162	0	18	0.5
0.0498515414661	0.0149572649573	18	16	24	0	18	0.5
0.0510500016572	0.0149572649573	18	17	111	0	18	0.5
0.0518191844648	0.017094017094	19	17	111	0	18	0.486486486486
0.0535128950184	0.0149572649573	19	18	87	0	19	0.5
0.0540180975585	0.00641025641026	19	19	348	0	23	0.547619047619
0.0555148370921	0.00854700854701	20	19	348	0	23	0.53488372093
0.0559521101066	0.0106837606838	21	19	348	0	23	0.522727272727
0.0589225224854	0.0128205128205	22	19	348	0	23	0.511111111111
0.0595545221868	0.0106837606838	22	20	33	0	24	0.521739130435
0.0612167783997	0.0128205128205	23	20	33	0	24	0.510638297872
0.062487490687	0.0149572649573	24	20	33	0	24	0.5
0.0629845780114	0.017094017094	25	20	33	0	24	0.489795918367
0.064130866143	0.0149572649573	25	21	66	0	25	0.5
0.0662919524306	0.017094017094	26	21	66	0	25	0.490196078431
0.0705027881203	0.0106837606838	26	22	36	0	28	0.518518518519
0.0709733327508	0.0128205128205	27	22	36	0	28	0.509090909091
0.0718913042584	0.0149572649573	28	22	36	0	28	0.5
0.0749351515052	0.0128205128205	28	23	84	0	29	0.508771929825
0.0764125641517	0.00641025641026	28	24	246	0	32	0.533333333333
0.0772111169343	0.00641025641026	28	25	42	0	32	0.533333333333
0.0783253308792	0.00641025641026	28	26	21	0	32	0.533333333333
0.0817239934908	0.00641025641026	28	27	18	0	32	0.533333333333
0.0820443338972	0.00854700854701	29	27	18	0	32	0.524590163934
0.0851853458421	0.0106837606838	30	27	18	0	32	0.516129032258
0.0853163911149	0.0128205128205	31	27	18	0	32	0.507936507937
0.0867429930068	0.0149572649573	32	27	18	0	32	0.5
0.0898265795099	0.0149572649573	32	28	33	0	32	0.5
